ssyk4,ssyk_label,age_group,year,n_employed,pctl_rank_genai,exposure_quartile,high_exposure,young,young_broad
7523,"Machine operator, Wood-products",60-64 years,2021,628,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",60-64 years,2022,670,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",60-64 years,2023,698,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",60-64 years,2024,746,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",65-69 years,2023,149,11.47,Q1 (lowest),0,0,0
7523,"Machine operator, Wood-products",65-69 years,2024,163,11.47,Q1 (lowest),0,0,0
7531,Tailors and related workers,16-24 years,2020,20,35.34,Q2,0,1,1
7531,Tailors and related workers,16-24 years,2021,19,35.34,Q2,0,1,1
7531,Tailors and related workers,16-24 years,2022,25,35.34,Q2,0,1,1
7531,Tailors and related workers,16-24 years,2023,26,35.34,Q2,0,1,1
7531,Tailors and related workers,16-24 years,2024,38,35.34,Q2,0,1,1
7531,Tailors and related workers,25-29 years,2020,80,35.34,Q2,0,0,1
7531,Tailors and related workers,25-29 years,2021,53,35.34,Q2,0,0,1
7531,Tailors and related workers,25-29 years,2022,61,35.34,Q2,0,0,1
7531,Tailors and related workers,25-29 years,2023,62,35.34,Q2,0,0,1
7531,Tailors and related workers,25-29 years,2024,60,35.34,Q2,0,0,1
7531,Tailors and related workers,30-34 years,2020,124,35.34,Q2,0,0,0
7531,Tailors and related workers,30-34 years,2021,105,35.34,Q2,0,0,0
7531,Tailors and related workers,30-34 years,2022,103,35.34,Q2,0,0,0
7531,Tailors and related workers,30-34 years,2023,92,35.34,Q2,0,0,0
7531,Tailors and related workers,30-34 years,2024,114,35.34,Q2,0,0,0
7531,Tailors and related workers,35-39 years,2020,132,35.34,Q2,0,0,0
7531,Tailors and related workers,35-39 years,2021,114,35.34,Q2,0,0,0
7531,Tailors and related workers,35-39 years,2022,105,35.34,Q2,0,0,0
7531,Tailors and related workers,35-39 years,2023,105,35.34,Q2,0,0,0
7531,Tailors and related workers,35-39 years,2024,128,35.34,Q2,0,0,0
7531,Tailors and related workers,40-44 years,2020,111,35.34,Q2,0,0,0
7531,Tailors and related workers,40-44 years,2021,119,35.34,Q2,0,0,0
7531,Tailors and related workers,40-44 years,2022,147,35.34,Q2,0,0,0
7531,Tailors and related workers,40-44 years,2023,138,35.34,Q2,0,0,0
7531,Tailors and related workers,40-44 years,2024,128,35.34,Q2,0,0,0
7531,Tailors and related workers,45-49 years,2020,127,35.34,Q2,0,0,0
7531,Tailors and related workers,45-49 years,2021,109,35.34,Q2,0,0,0
7531,Tailors and related workers,45-49 years,2022,110,35.34,Q2,0,0,0
7531,Tailors and related workers,45-49 years,2023,122,35.34,Q2,0,0,0
7531,Tailors and related workers,45-49 years,2024,132,35.34,Q2,0,0,0
7531,Tailors and related workers,50-54 years,2020,117,35.34,Q2,0,0,0
7531,Tailors and related workers,50-54 years,2021,146,35.34,Q2,0,0,0
7531,Tailors and related workers,50-54 years,2022,147,35.34,Q2,0,0,0
7531,Tailors and related workers,50-54 years,2023,150,35.34,Q2,0,0,0
7531,Tailors and related workers,50-54 years,2024,155,35.34,Q2,0,0,0
7531,Tailors and related workers,55-59 years,2020,115,35.34,Q2,0,0,0
7531,Tailors and related workers,55-59 years,2021,114,35.34,Q2,0,0,0
7531,Tailors and related workers,55-59 years,2022,120,35.34,Q2,0,0,0
7531,Tailors and related workers,55-59 years,2023,149,35.34,Q2,0,0,0
7531,Tailors and related workers,55-59 years,2024,165,35.34,Q2,0,0,0
7531,Tailors and related workers,60-64 years,2020,117,35.34,Q2,0,0,0
7531,Tailors and related workers,60-64 years,2021,110,35.34,Q2,0,0,0
7531,Tailors and related workers,60-64 years,2022,105,35.34,Q2,0,0,0
7531,Tailors and related workers,60-64 years,2023,113,35.34,Q2,0,0,0
7531,Tailors and related workers,60-64 years,2024,126,35.34,Q2,0,0,0
7531,Tailors and related workers,65-69 years,2023,49,35.34,Q2,0,0,0
7531,Tailors and related workers,65-69 years,2024,64,35.34,Q2,0,0,0
7532,"Sewers, embroiderer and related workers",16-24 years,2020,23,19.74,Q1 (lowest),0,1,1
7532,"Sewers, embroiderer and related workers",16-24 years,2021,18,19.74,Q1 (lowest),0,1,1
7532,"Sewers, embroiderer and related workers",16-24 years,2022,24,19.74,Q1 (lowest),0,1,1
7532,"Sewers, embroiderer and related workers",16-24 years,2023,25,19.74,Q1 (lowest),0,1,1
7532,"Sewers, embroiderer and related workers",16-24 years,2024,27,19.74,Q1 (lowest),0,1,1
7532,"Sewers, embroiderer and related workers",25-29 years,2020,29,19.74,Q1 (lowest),0,0,1
7532,"Sewers, embroiderer and related workers",25-29 years,2021,21,19.74,Q1 (lowest),0,0,1
7532,"Sewers, embroiderer and related workers",25-29 years,2022,22,19.74,Q1 (lowest),0,0,1
7532,"Sewers, embroiderer and related workers",25-29 years,2023,19,19.74,Q1 (lowest),0,0,1
7532,"Sewers, embroiderer and related workers",25-29 years,2024,26,19.74,Q1 (lowest),0,0,1
7532,"Sewers, embroiderer and related workers",30-34 years,2020,52,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",30-34 years,2021,45,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",30-34 years,2022,43,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",30-34 years,2023,31,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",30-34 years,2024,25,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",35-39 years,2020,49,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",35-39 years,2021,43,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",35-39 years,2022,42,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",35-39 years,2023,37,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",35-39 years,2024,42,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",40-44 years,2020,68,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",40-44 years,2021,56,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",40-44 years,2022,51,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",40-44 years,2023,51,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",40-44 years,2024,51,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",45-49 years,2020,78,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",45-49 years,2021,70,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",45-49 years,2022,69,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",45-49 years,2023,57,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",45-49 years,2024,46,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",50-54 years,2020,86,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",50-54 years,2021,55,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",50-54 years,2022,63,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",50-54 years,2023,57,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",50-54 years,2024,60,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",55-59 years,2020,90,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",55-59 years,2021,80,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",55-59 years,2022,76,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",55-59 years,2023,56,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",55-59 years,2024,63,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",60-64 years,2020,74,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",60-64 years,2021,59,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",60-64 years,2022,58,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",60-64 years,2023,63,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",60-64 years,2024,61,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",65-69 years,2023,19,19.74,Q1 (lowest),0,0,0
7532,"Sewers, embroiderer and related workers",65-69 years,2024,22,19.74,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,16-24 years,2020,9,14.54,Q1 (lowest),0,1,1
7533,Upholsterers and related workers,16-24 years,2021,13,14.54,Q1 (lowest),0,1,1
7533,Upholsterers and related workers,16-24 years,2022,15,14.54,Q1 (lowest),0,1,1
7533,Upholsterers and related workers,16-24 years,2023,17,14.54,Q1 (lowest),0,1,1
7533,Upholsterers and related workers,16-24 years,2024,15,14.54,Q1 (lowest),0,1,1
7533,Upholsterers and related workers,25-29 years,2020,41,14.54,Q1 (lowest),0,0,1
7533,Upholsterers and related workers,25-29 years,2021,24,14.54,Q1 (lowest),0,0,1
7533,Upholsterers and related workers,25-29 years,2022,21,14.54,Q1 (lowest),0,0,1
7533,Upholsterers and related workers,25-29 years,2023,22,14.54,Q1 (lowest),0,0,1
7533,Upholsterers and related workers,25-29 years,2024,24,14.54,Q1 (lowest),0,0,1
7533,Upholsterers and related workers,30-34 years,2020,44,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,30-34 years,2021,44,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,30-34 years,2022,57,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,30-34 years,2023,45,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,30-34 years,2024,45,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,35-39 years,2020,43,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,35-39 years,2021,29,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,35-39 years,2022,42,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,35-39 years,2023,46,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,35-39 years,2024,55,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,40-44 years,2020,60,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,40-44 years,2021,61,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,40-44 years,2022,49,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,40-44 years,2023,51,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,40-44 years,2024,53,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,45-49 years,2020,52,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,45-49 years,2021,43,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,45-49 years,2022,48,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,45-49 years,2023,48,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,45-49 years,2024,59,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,50-54 years,2020,58,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,50-54 years,2021,50,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,50-54 years,2022,47,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,50-54 years,2023,48,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,50-54 years,2024,42,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,55-59 years,2020,64,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,55-59 years,2021,57,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,55-59 years,2022,50,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,55-59 years,2023,57,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,55-59 years,2024,58,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,60-64 years,2020,68,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,60-64 years,2021,72,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,60-64 years,2022,71,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,60-64 years,2023,66,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,60-64 years,2024,55,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,65-69 years,2023,28,14.54,Q1 (lowest),0,0,0
7533,Upholsterers and related workers,65-69 years,2024,33,14.54,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",16-24 years,2020,12,8.1599998,Q1 (lowest),0,1,1
7534,"Leather craft workers, shoemakers and related workers",16-24 years,2021,8,8.1599998,Q1 (lowest),0,1,1
7534,"Leather craft workers, shoemakers and related workers",16-24 years,2022,11,8.1599998,Q1 (lowest),0,1,1
7534,"Leather craft workers, shoemakers and related workers",16-24 years,2023,23,8.1599998,Q1 (lowest),0,1,1
7534,"Leather craft workers, shoemakers and related workers",16-24 years,2024,27,8.1599998,Q1 (lowest),0,1,1
7534,"Leather craft workers, shoemakers and related workers",25-29 years,2020,25,8.1599998,Q1 (lowest),0,0,1
7534,"Leather craft workers, shoemakers and related workers",25-29 years,2021,35,8.1599998,Q1 (lowest),0,0,1
7534,"Leather craft workers, shoemakers and related workers",25-29 years,2022,28,8.1599998,Q1 (lowest),0,0,1
7534,"Leather craft workers, shoemakers and related workers",25-29 years,2023,18,8.1599998,Q1 (lowest),0,0,1
7534,"Leather craft workers, shoemakers and related workers",25-29 years,2024,27,8.1599998,Q1 (lowest),0,0,1
7534,"Leather craft workers, shoemakers and related workers",30-34 years,2020,38,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",30-34 years,2021,47,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",30-34 years,2022,43,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",30-34 years,2023,48,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",30-34 years,2024,47,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",35-39 years,2020,29,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",35-39 years,2021,43,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",35-39 years,2022,46,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",35-39 years,2023,43,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",35-39 years,2024,61,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",40-44 years,2020,32,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",40-44 years,2021,38,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",40-44 years,2022,31,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",40-44 years,2023,35,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",40-44 years,2024,36,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",45-49 years,2020,22,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",45-49 years,2021,33,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",45-49 years,2022,25,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",45-49 years,2023,31,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",45-49 years,2024,40,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",50-54 years,2020,52,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",50-54 years,2021,53,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",50-54 years,2022,39,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",50-54 years,2023,34,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",50-54 years,2024,40,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",55-59 years,2020,42,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",55-59 years,2021,52,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",55-59 years,2022,55,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",55-59 years,2023,61,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",55-59 years,2024,68,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",60-64 years,2020,34,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",60-64 years,2021,49,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",60-64 years,2022,41,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",60-64 years,2023,47,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",60-64 years,2024,48,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",65-69 years,2023,15,8.1599998,Q1 (lowest),0,0,0
7534,"Leather craft workers, shoemakers and related workers",65-69 years,2024,32,8.1599998,Q1 (lowest),0,0,0
7611,"Butchers, fishmongers and related food preparers",16-24 years,2020,212,5.5599999,Q1 (lowest),0,1,1
7611,"Butchers, fishmongers and related food preparers",16-24 years,2021,205,5.5599999,Q1 (lowest),0,1,1
7611,"Butchers, fishmongers and related food preparers",16-24 years,2022,192,5.5599999,Q1 (lowest),0,1,1
7611,"Butchers, fishmongers and related food preparers",16-24 years,2023,341,5.5599999,Q1 (lowest),0,1,1
7611,"Butchers, fishmongers and related food preparers",16-24 years,2024,316,5.5599999,Q1 (lowest),0,1,1
7611,"Butchers, fishmongers and related food preparers",25-29 years,2020,305,5.5599999,Q1 (lowest),0,0,1
7611,"Butchers, fishmongers and related food preparers",25-29 years,2021,312,5.5599999,Q1 (lowest),0,0,1
7611,"Butchers, fishmongers and related food preparers",25-29 years,2022,266,5.5599999,Q1 (lowest),0,0,1
7611,"Butchers, fishmongers and related food preparers",25-29 years,2023,299,5.5599999,Q1 (lowest),0,0,1
7611,"Butchers, fishmongers and related food preparers",25-29 years,2024,326,5.5599999,Q1 (lowest),0,0,1
7611,"Butchers, fishmongers and related food preparers",30-34 years,2020,373,5.5599999,Q1 (lowest),0,0,0
7611,"Butchers, fishmongers and related food preparers",30-34 years,2021,379,5.5599999,Q1 (lowest),0,0,0
7611,"Butchers, fishmongers and related food preparers",30-34 years,2022,357,5.5599999,Q1 (lowest),0,0,0
7611,"Butchers, fishmongers and related food preparers",30-34 years,2023,374,5.5599999,Q1 (lowest),0,0,0
